field1,field2,similarity_score
Machine Learning,Web Technologies,0.11915260922837848
Machine Learning,Mobile Development,0.03515661780364185
Computer Vision,Robotics,0.880433255694689
Computer Vision,Data Science,0.7053986495572832
Computer Vision,Cybersecurity,0.15553639501375316
Computer Vision,Information Security,0.19386076754580345
Computer Vision,Ethical Hacking,0.11069892437037895
Computer Vision,Cryptography,0.09090230069474015
Computer Vision,Human-Computer Interaction,0.036793147785188725
Computer Vision,Interface Design,0.05802020913826304
Computer Vision,Usability Evaluation,0.039525062103426996
Computer Vision,User Research,0.02202982320622538
Computer Vision,Immersive Technologies,0.10334963972055529
Computer Vision,Data Visualization,0.09893841375275315
Computer Vision,Game Development,0.3082089097199548
Computer Vision,Game Design,0.18881898934575383
Computer Vision,Digital Animation,0.5522921348402158
Computer Vision,3D Modeling,0.6008670273182242
Computer Vision,3D Animation,0.5600656407080943
Computer Vision,Computer Graphics,0.6304091181130732
Computer Vision,Digital Art,0.4233959823108592
Computer Vision,Sound Design,0.018805801968999763
Computer Vision,Interactive Media,0.03407511263660424
Computer Vision,Media Production,0.029120651045097184
Computer Vision,Health,0.01539571698969971
Computer Vision,Digital Healthcare,0.07650806934341796
Computer Vision,Neuroscience,0.46992440691089943
Computer Vision,Cognitive Psychology,0.03367046936925817
Computer Vision,Physical Computing,0.1318721640421079
Computer Vision,Smart Engineering,0.5609179938147725
Computer Vision,Software Engineering,0.03608800063997392
Computer Vision,Web Technologies,0.07526741662259855
Computer Vision,Mobile Development,0.016379257988392484
Robotics,Data Science,0.6783701518916471
Robotics,Cybersecurity,0.1403543934487759
Robotics,Information Security,0.1127124818465443
Robotics,Ethical Hacking,0.08456311181069137
Robotics,Cryptography,0.0722557024817565
Robotics,Human-Computer Interaction,0.0485146312311284
Robotics,Interface Design,0.046257282172655685
Robotics,Usability Evaluation,0.029447944598756055
Robotics,User Research,0.0433769491600707
Robotics,Immersive Technologies,0.09460760299111981
Robotics,Data Visualization,0.02552555679112098
Robotics,Game Development,0.23962547777007753
Robotics,Game Design,0.1535797488267198
Robotics,Digital Animation,0.4042159597105117
Robotics,3D Modeling,0.4832104513726348
Robotics,3D Animation,0.45073393886895063
Robotics,Computer Graphics,0.3940947568101271
Robotics,Digital Art,0.23720340839936543
Robotics,Sound Design,0.014105770206484625
Robotics,Interactive Media,0.026422038995537644
Robotics,Media Production,0.02038739355132867
Robotics,Health,0.021525795638389918
Robotics,Digital Healthcare,0.05331687236622907
Robotics,Neuroscience,0.30859026220534347
Robotics,Cognitive Psychology,0.018621712381977035
Robotics,Physical Computing,0.283794277875619
Robotics,Smart Engineering,0.609009761544329
Robotics,Software Engineering,0.0773634430251418
Robotics,Web Technologies,0.04337282350459738
Robotics,Mobile Development,0.023595225164950776
Data Science,Cybersecurity,0.15735782035299486
Data Science,Information Security,0.2898589334712189
Data Science,Ethical Hacking,0.08076855723871873
Data Science,Cryptography,0.09425144124304267
Data Science,Human-Computer Interaction,0.02371500742291229
Data Science,Interface Design,0.02392530358857954
Data Science,Usability Evaluation,0.04134902024761957
Data Science,User Research,0.07692189816716329
Data Science,Immersive Technologies,0.024175842705244407
Data Science,Data Visualization,0.31137877390367225
Data Science,Game Development,0.23497755106689913
Data Science,Game Design,0.17014569360903598
Data Science,Digital Animation,0.25933232415976887
Data Science,3D Modeling,0.30159684627540206
Data Science,3D Animation,0.23540541531179074
Data Science,Computer Graphics,0.2981907801113916
Data Science,Digital Art,0.21768448837257426
Data Science,Sound Design,0.016709242372691092
Data Science,Interactive Media,0.028347005385297854
Data Science,Media Production,0.01986729660506413
Data Science,Health,0.07273156925811478
Data Science,Digital Healthcare,0.14326600005178453
Data Science,Neuroscience,0.2540689825336752
Data Science,Cognitive Psychology,0.026885505403212797
Data Science,Physical Computing,0.059708832653490224
Data Science,Smart Engineering,0.4715186444389716
Data Science,Software Engineering,0.08681606152019639
Data Science,Web Technologies,0.0655853865499521
Data Science,Mobile Development,0.024545956406521772
Cybersecurity,Information Security,0.8040535243297426
Cybersecurity,Ethical Hacking,0.6510231210601992
Cybersecurity,Cryptography,0.6515321823118901
Cybersecurity,Human-Computer Interaction,0.048745071922311665
Cybersecurity,Interface Design,0.03196344184094443
Cybersecurity,Usability Evaluation,0.047407844128874416
Cybersecurity,User Research,0.028619658285499366
Cybersecurity,Immersive Technologies,0.036783257967382424
Cybersecurity,Data Visualization,0.04427403346293202
Cybersecurity,Game Development,0.05805584058809774
Cybersecurity,Game Design,0.03212486397037962
Cybersecurity,Digital Animation,0.03418321746372804
Cybersecurity,3D Modeling,0.03564156091364888
Cybersecurity,3D Animation,0.022442217520797485
Cybersecurity,Computer Graphics,0.037954598304054246
Cybersecurity,Digital Art,0.045876119949295614
Cybersecurity,Sound Design,0.020805566071302635
Cybersecurity,Interactive Media,0.025705853997188045
Cybersecurity,Media Production,0.025029774938614847
Cybersecurity,Health,0.034420547333659006
Cybersecurity,Digital Healthcare,0.11224669758783382
Cybersecurity,Neuroscience,0.020090341210234806
Cybersecurity,Cognitive Psychology,0.03214557571453959
Cybersecurity,Physical Computing,0.0765525565309205
Cybersecurity,Smart Engineering,0.19128876626308927
Cybersecurity,Software Engineering,0.1314666219725284
Cybersecurity,Web Technologies,0.09473842096310471
Cybersecurity,Mobile Development,0.021417959377113386
Information Security,Ethical Hacking,0.63009414938865
Information Security,Cryptography,0.662618335875553
Information Security,Human-Computer Interaction,0.03445495898187697
Information Security,Interface Design,0.03667826233815421
Information Security,Usability Evaluation,0.03771904492682903
Information Security,User Research,0.03060569548156118
Information Security,Immersive Technologies,0.028078990022845945
Information Security,Data Visualization,0.1258307401558675
Information Security,Game Development,0.03741538289863646
Information Security,Game Design,0.030588105047554572
Information Security,Digital Animation,0.0558503131091427
Information Security,3D Modeling,0.06533106121228563
Information Security,3D Animation,0.044145472565516056
Information Security,Computer Graphics,0.05437354214807286
Information Security,Digital Art,0.0611653618655497
Information Security,Sound Design,0.015800035947182697
Information Security,Interactive Media,0.026925951461784756
Information Security,Media Production,0.020191537806690092
Information Security,Health,0.029831804498870348
Information Security,Digital Healthcare,0.13393193132097161
Information Security,Neuroscience,0.03570813426075756
Information Security,Cognitive Psychology,0.0
Information Security,Physical Computing,0.04824455708307866
Information Security,Smart Engineering,0.14713961978457857
Information Security,Software Engineering,0.06668265378716724
Information Security,Web Technologies,0.07434693325479279
Information Security,Mobile Development,0.014886736886713445
Ethical Hacking,Cryptography,0.622845051789699
Ethical Hacking,Human-Computer Interaction,0.029907351235138022
Ethical Hacking,Interface Design,0.017983992169820055
Ethical Hacking,Usability Evaluation,0.04917944060320645
Ethical Hacking,User Research,0.019520543290104417
Ethical Hacking,Immersive Technologies,0.013480651398937603
Ethical Hacking,Data Visualization,0.016836057028819962
Ethical Hacking,Game Development,0.04588901522449376
Ethical Hacking,Game Design,0.03885790954641476
Ethical Hacking,Digital Animation,0.02553112734972407
Ethical Hacking,3D Modeling,0.026803845211342752
Ethical Hacking,3D Animation,0.0234756172932636
Ethical Hacking,Computer Graphics,0.02690879346330841
Ethical Hacking,Digital Art,0.02998657271465494
Ethical Hacking,Sound Design,0.0
Ethical Hacking,Interactive Media,0.014866295071567694
Ethical Hacking,Media Production,0.0
Ethical Hacking,Health,0.01798779111525068
Ethical Hacking,Digital Healthcare,0.034809397893317474
Ethical Hacking,Neuroscience,0.027864294935704574
Ethical Hacking,Cognitive Psychology,0.016883270251718523
Ethical Hacking,Physical Computing,0.02778304348994395
Ethical Hacking,Smart Engineering,0.0600990660603437
Ethical Hacking,Software Engineering,0.0773642869925964
Ethical Hacking,Web Technologies,0.0388418048602522
Ethical Hacking,Mobile Development,0.014452559250743683
Cryptography,Human-Computer Interaction,0.03534713492907014
Cryptography,Interface Design,0.024249129590730046
Cryptography,Usability Evaluation,0.0299703568511297
Cryptography,User Research,0.015329086107252763
Cryptography,Immersive Technologies,0.03197003428753175
Cryptography,Data Visualization,0.027185934961342795
Cryptography,Game Development,0.02916925727755527
Cryptography,Game Design,0.016284393234395757
Cryptography,Digital Animation,0.019243672709610284
Cryptography,3D Modeling,0.02761517591970768
Cryptography,3D Animation,0.0187403702245231
Cryptography,Computer Graphics,0.0384761322372021
Cryptography,Digital Art,0.033148909985195166
Cryptography,Sound Design,0.01366203180673886
Cryptography,Interactive Media,0.01492976348108838
Cryptography,Media Production,0.0
Cryptography,Health,0.021782430713167242
Cryptography,Digital Healthcare,0.09705274359177773
Cryptography,Neuroscience,0.02880010963680437
Cryptography,Cognitive Psychology,0.01504323099518318
Cryptography,Physical Computing,0.0771541766390636
Cryptography,Smart Engineering,0.0870167058208065
Cryptography,Software Engineering,0.06277636260806436
Cryptography,Web Technologies,0.06458044358956011
Cryptography,Mobile Development,0.027459196998006516
Human-Computer Interaction,Interface Design,0.797142372757068
Human-Computer Interaction,Usability Evaluation,0.8083614875991433
Human-Computer Interaction,User Research,0.6650329130345115
Human-Computer Interaction,Immersive Technologies,0.6461214978585968
Human-Computer Interaction,Data Visualization,0.6119203846319377
Human-Computer Interaction,Game Development,0.11970846024363294
Human-Computer Interaction,Game Design,0.19508330167399468
Human-Computer Interaction,Digital Animation,0.03168842157798357
Human-Computer Interaction,3D Modeling,0.04030579587425036
Human-Computer Interaction,3D Animation,0.029739492235898102
Human-Computer Interaction,Computer Graphics,0.0574461208332965
Human-Computer Interaction,Digital Art,0.07969004862554066
Human-Computer Interaction,Sound Design,0.06893465032154733
Human-Computer Interaction,Interactive Media,0.21865376383243765
Human-Computer Interaction,Media Production,0.03788144152079063
Human-Computer Interaction,Health,0.07334472181497137
Human-Computer Interaction,Digital Healthcare,0.1151371063841743
Human-Computer Interaction,Neuroscience,0.018817263698733662
Human-Computer Interaction,Cognitive Psychology,0.22163103399565096
Human-Computer Interaction,Physical Computing,0.13649146395274142
Human-Computer Interaction,Smart Engineering,0.05463463989729159
Human-Computer Interaction,Software Engineering,0.08783754112721745
Human-Computer Interaction,Web Technologies,0.15356460646028516
Human-Computer Interaction,Mobile Development,0.14245367347924207
Interface Design,Usability Evaluation,0.7470988062954982
Interface Design,User Research,0.6425532890215029
Interface Design,Immersive Technologies,0.6406034524533394
Interface Design,Data Visualization,0.6233266849632277
Interface Design,Game Development,0.12689163748571847
Interface Design,Game Design,0.19186646346976288
Interface Design,Digital Animation,0.07557459442753897
Interface Design,3D Modeling,0.1248594987048552
Interface Design,3D Animation,0.06494069407089989
Interface Design,Computer Graphics,0.1323530155279416
Interface Design,Digital Art,0.17614104405955552
Interface Design,Sound Design,0.1256815719218552
Interface Design,Interactive Media,0.198862741466283
Interface Design,Media Production,0.04505677275432944
Interface Design,Health,0.01988136862355014
Interface Design,Digital Healthcare,0.04550567273702633
Interface Design,Neuroscience,0.023210006050180015
Interface Design,Cognitive Psychology,0.058275188774477085
Interface Design,Physical Computing,0.11801576147473039
Interface Design,Smart Engineering,0.045804439033261556
Interface Design,Software Engineering,0.07376185653916821
Interface Design,Web Technologies,0.08070049891743748
Interface Design,Mobile Development,0.10790988994321417
Usability Evaluation,User Research,0.6458573565060852
Usability Evaluation,Immersive Technologies,0.6266688125136312
Usability Evaluation,Data Visualization,0.6130599838527113
Usability Evaluation,Game Development,0.08362486082183955
Usability Evaluation,Game Design,0.11065500469081425
Usability Evaluation,Digital Animation,0.03545103813818015
Usability Evaluation,3D Modeling,0.036859498803481265
Usability Evaluation,3D Animation,0.033485859230470476
Usability Evaluation,Computer Graphics,0.04243807461958263
Usability Evaluation,Digital Art,0.03505142484103903
Usability Evaluation,Sound Design,0.05928686982369072
Usability Evaluation,Interactive Media,0.09589530713533467
Usability Evaluation,Media Production,0.03237831223532461
Usability Evaluation,Health,0.041254309384946224
Usability Evaluation,Digital Healthcare,0.05164215636599425
Usability Evaluation,Neuroscience,0.0
Usability Evaluation,Cognitive Psychology,0.11714101647083551
Usability Evaluation,Physical Computing,0.04864056935357049
Usability Evaluation,Smart Engineering,0.026934366568113637
Usability Evaluation,Software Engineering,0.07566239489529138
Usability Evaluation,Web Technologies,0.1244469701594931
Usability Evaluation,Mobile Development,0.08477720628174687
User Research,Immersive Technologies,0.6269539233248768
User Research,Data Visualization,0.6133103377253944
User Research,Game Development,0.10657351377264151
User Research,Game Design,0.17737548205792666
User Research,Digital Animation,0.027777510875911765
User Research,3D Modeling,0.054902503550727004
User Research,3D Animation,0.032391004653395686
User Research,Computer Graphics,0.023582744709949574
User Research,Digital Art,0.06435495661411368
User Research,Sound Design,0.06960049123605216
User Research,Interactive Media,0.1231663084712992
User Research,Media Production,0.04003572182061102
User Research,Health,0.11123632432419465
User Research,Digital Healthcare,0.08771833713559993
User Research,Neuroscience,0.0
User Research,Cognitive Psychology,0.05955530419733643
User Research,Physical Computing,0.06775636641372902
User Research,Smart Engineering,0.048118868016289285
User Research,Software Engineering,0.06384226208360239
User Research,Web Technologies,0.05089548440988
User Research,Mobile Development,0.11824047443877107
Immersive Technologies,Data Visualization,0.7252392457809016
Immersive Technologies,Game Development,0.19660707017450144
Immersive Technologies,Game Design,0.17623849312234027
Immersive Technologies,Digital Animation,0.10507174825016645
Immersive Technologies,3D Modeling,0.22765025775290273
Immersive Technologies,3D Animation,0.18362647511395286
Immersive Technologies,Computer Graphics,0.17566015787262246
Immersive Technologies,Digital Art,0.14439951874429502
Immersive Technologies,Sound Design,0.15752840535580526
Immersive Technologies,Interactive Media,0.2798063740885984
Immersive Technologies,Media Production,0.0854090314627655
Immersive Technologies,Health,0.04189145231310377
Immersive Technologies,Digital Healthcare,0.12871846858409527
Immersive Technologies,Neuroscience,0.05054852618226401
Immersive Technologies,Cognitive Psychology,0.06669768127404203
Immersive Technologies,Physical Computing,0.1894025273935606
Immersive Technologies,Smart Engineering,0.07358642480485852
Immersive Technologies,Software Engineering,0.026278989554823037
Immersive Technologies,Web Technologies,0.12656114391756
Immersive Technologies,Mobile Development,0.0962027026211521
Data Visualization,Game Development,0.10674555343839426
Data Visualization,Game Design,0.08665703558849899
Data Visualization,Digital Animation,0.10149888719262126
Data Visualization,3D Modeling,0.10277668419460535
Data Visualization,3D Animation,0.05991185997124446
Data Visualization,Computer Graphics,0.1535304921365279
Data Visualization,Digital Art,0.10911849251080168
Data Visualization,Sound Design,0.0703090226490363
Data Visualization,Interactive Media,0.10337513494194724
Data Visualization,Media Production,0.029211293757456482
Data Visualization,Health,0.04147947851943175
Data Visualization,Digital Healthcare,0.09858785146350392
Data Visualization,Neuroscience,0.019217521968275607
Data Visualization,Cognitive Psychology,0.02684124371228894
Data Visualization,Physical Computing,0.046381699565018183
Data Visualization,Smart Engineering,0.052612751274704016
Data Visualization,Software Engineering,0.03561923326303634
Data Visualization,Web Technologies,0.06909726534178416
Data Visualization,Mobile Development,0.022924349334515384
Game Development,Game Design,0.8645512796998183
Game Development,Digital Animation,0.6877203363044888
Game Development,3D Modeling,0.6965468091037441
Game Development,3D Animation,0.6843115067007848
Game Development,Computer Graphics,0.7020523738613279
Game Development,Digital Art,0.6768453399330161
Game Development,Sound Design,0.6377199013190511
Game Development,Interactive Media,0.6502330344118548
Game Development,Media Production,0.6193996909631448
Game Development,Health,0.04064296078799405
Game Development,Digital Healthcare,0.06550886186128106
Game Development,Neuroscience,0.13564719779791215
Game Development,Cognitive Psychology,0.03370150918595496
Game Development,Physical Computing,0.08212819404575701
Game Development,Smart Engineering,0.23303631131340463
Game Development,Software Engineering,0.12464902589949163
Game Development,Web Technologies,0.09491521779301108
Game Development,Mobile Development,0.15520810297766702
Game Design,Digital Animation,0.6600046599098488
Game Design,3D Modeling,0.6580825521864931
Game Design,3D Animation,0.6558583597403939
Game Design,Computer Graphics,0.6565060908529321
Game Design,Digital Art,0.6556609326013091
Game Design,Sound Design,0.6375981741138296
Game Design,Interactive Media,0.6537799522516788
Game Design,Media Production,0.6087975633426251
Game Design,Health,0.0701640346748653
Game Design,Digital Healthcare,0.07220190390709239
Game Design,Neuroscience,0.1461536349516406
Game Design,Cognitive Psychology,0.07277716034644803
Game Design,Physical Computing,0.04034058108973384
Game Design,Smart Engineering,0.147041175931901
Game Design,Software Engineering,0.047715617975544036
Game Design,Web Technologies,0.03554261094134573
Game Design,Mobile Development,0.05161242506038055
Digital Animation,3D Modeling,0.8622611788989382
Digital Animation,3D Animation,0.8891603301691688
Digital Animation,Computer Graphics,0.8703078574829698
Digital Animation,Digital Art,0.8370775261980838
Digital Animation,Sound Design,0.6243096438893172
Digital Animation,Interactive Media,0.6263856438645693
Digital Animation,Media Production,0.6182597664845276
Digital Animation,Health,0.0
Digital Animation,Digital Healthcare,0.053055597918194766
Digital Animation,Neuroscience,0.2099528733697348
Digital Animation,Cognitive Psychology,0.024556082880587575
Digital Animation,Physical Computing,0.0694763212498054
Digital Animation,Smart Engineering,0.23849687221288488
Digital Animation,Software Engineering,0.021603639747108938
Digital Animation,Web Technologies,0.04584408020119769
Digital Animation,Mobile Development,0.014052120959924749
3D Modeling,3D Animation,0.8778997149143039
3D Modeling,Computer Graphics,0.8718009607848081
3D Modeling,Digital Art,0.8278758351802574
3D Modeling,Sound Design,0.6152092683580579
3D Modeling,Interactive Media,0.6135988124869284
3D Modeling,Media Production,0.6106962844318887
3D Modeling,Health,0.013384393987395472
3D Modeling,Digital Healthcare,0.05751360473462766
3D Modeling,Neuroscience,0.2589138669851615
3D Modeling,Cognitive Psychology,0.019362160865243887
3D Modeling,Physical Computing,0.12296531121228746
3D Modeling,Smart Engineering,0.36868060017317716
3D Modeling,Software Engineering,0.06394065050945734
3D Modeling,Web Technologies,0.05297520567294044
3D Modeling,Mobile Development,0.028011737776327254
3D Animation,Computer Graphics,0.8560449654799684
3D Animation,Digital Art,0.7908593518547632
3D Animation,Sound Design,0.6245704722634429
3D Animation,Interactive Media,0.6235315647631816
3D Animation,Media Production,0.6156579505478542
3D Animation,Health,0.0
3D Animation,Digital Healthcare,0.02734635198688087
3D Animation,Neuroscience,0.2223859772805752
3D Animation,Cognitive Psychology,0.01686892590436638
3D Animation,Physical Computing,0.06937968700112145
3D Animation,Smart Engineering,0.24604033208707782
3D Animation,Software Engineering,0.01844986524557104
3D Animation,Web Technologies,0.0439333406268621
3D Animation,Mobile Development,0.015444793948211622
Computer Graphics,Digital Art,0.8480170045214855
Computer Graphics,Sound Design,0.6119939635296074
Computer Graphics,Interactive Media,0.6222600628817685
Computer Graphics,Media Production,0.6122806535504334
Computer Graphics,Health,0.0
Computer Graphics,Digital Healthcare,0.05400318859711327
Computer Graphics,Neuroscience,0.2557807260435557
Computer Graphics,Cognitive Psychology,0.04053276187354322
Computer Graphics,Physical Computing,0.11155826534898548
Computer Graphics,Smart Engineering,0.23747262806074076
Computer Graphics,Software Engineering,0.02242660579928639
Computer Graphics,Web Technologies,0.07205462648743347
Computer Graphics,Mobile Development,0.020516046483063977
Digital Art,Sound Design,0.6244137682208907
Digital Art,Interactive Media,0.6474265578096295
Digital Art,Media Production,0.6236842494017725
Digital Art,Health,0.020618641262094815
Digital Art,Digital Healthcare,0.12421449569936742
Digital Art,Neuroscience,0.20694554970535234
Digital Art,Cognitive Psychology,0.03489177505990872
Digital Art,Physical Computing,0.11181020056692526
Digital Art,Smart Engineering,0.1996271383926713
Digital Art,Software Engineering,0.031146398216897714
Digital Art,Web Technologies,0.05292970084826513
Digital Art,Mobile Development,0.026987019417593898
Sound Design,Interactive Media,0.7546187140026192
Sound Design,Media Production,0.7759395007158438
Sound Design,Health,0.01470667368401562
Sound Design,Digital Healthcare,0.021943015159057166
Sound Design,Neuroscience,0.0
Sound Design,Cognitive Psychology,0.02117940313401491
Sound Design,Physical Computing,0.027906286914388
Sound Design,Smart Engineering,0.013942288599566066
Sound Design,Software Engineering,0.02699451139439059
Sound Design,Web Technologies,0.025354182568747417
Sound Design,Mobile Development,0.026626717259449862
Interactive Media,Media Production,0.77105361269678
Interactive Media,Health,0.03186941355206328
Interactive Media,Digital Healthcare,0.04968484666219346
Interactive Media,Neuroscience,0.024444851852456963
Interactive Media,Cognitive Psychology,0.04718888534110545
Interactive Media,Physical Computing,0.09805075193287713
Interactive Media,Smart Engineering,0.03435361704601654
Interactive Media,Software Engineering,0.029157345838230864
Interactive Media,Web Technologies,0.10398838032070497
Interactive Media,Mobile Development,0.06375760177279648
Media Production,Health,0.0
Media Production,Digital Healthcare,0.017490787707218285
Media Production,Neuroscience,0.0
Media Production,Cognitive Psychology,0.018771243855257184
Media Production,Physical Computing,0.023761051636370715
Media Production,Smart Engineering,0.019886047246859283
Media Production,Software Engineering,0.034972282445219736
Media Production,Web Technologies,0.036466018476224125
Media Production,Mobile Development,0.021076574448800327
Health,Digital Healthcare,0.7763128851723414
Health,Neuroscience,0.6062715412867301
Health,Cognitive Psychology,0.6229903907664827
Health,Physical Computing,0.021460926684129016
Health,Smart Engineering,0.022915473665095117
Health,Software Engineering,0.02056895129259598
Health,Web Technologies,0.02581080294639143
Health,Mobile Development,0.04021254716707032
Digital Healthcare,Neuroscience,0.6097977793244224
Digital Healthcare,Cognitive Psychology,0.6169641868595009
Digital Healthcare,Physical Computing,0.10648106521170737
Digital Healthcare,Smart Engineering,0.1293776680132022
Digital Healthcare,Software Engineering,0.04204096608929039
Digital Healthcare,Web Technologies,0.06034256394332462
Digital Healthcare,Mobile Development,0.06330060379574434
Neuroscience,Cognitive Psychology,0.7334885351720885
Neuroscience,Physical Computing,0.052637621333648965
Neuroscience,Smart Engineering,0.27848625356783235
Neuroscience,Software Engineering,0.0
Neuroscience,Web Technologies,0.015667396500483793
Neuroscience,Mobile Development,0.0
Cognitive Psychology,Physical Computing,0.031961547874528956
Cognitive Psychology,Smart Engineering,0.01634771533804044
Cognitive Psychology,Software Engineering,0.023133521120009184
Cognitive Psychology,Web Technologies,0.027255112086982843
Cognitive Psychology,Mobile Development,0.017992910034108037
Physical Computing,Smart Engineering,0.7805439576489162
Physical Computing,Software Engineering,0.07656323638740022
Physical Computing,Web Technologies,0.054063870511350635
Physical Computing,Mobile Development,0.08060807088936653
Smart Engineering,Software Engineering,0.19720649869496493
Smart Engineering,Web Technologies,0.07030236744274744
Smart Engineering,Mobile Development,0.043978615347332925
Software Engineering,Web Technologies,0.7150487559384453
Software Engineering,Mobile Development,0.7170496774139286
Web Technologies,Mobile Development,0.7317975080006808
